CreditScore,Age,Balance,EstimatedSalary,Tenure,NumOfProducts,Exited
814,56.825908520824484,131410.9571887331,98241.88623644873,5,2.4850201893516553,1
497,60.51603995030085,12774.989988807207,89965.6994408588,2,2.7385305210843,1
791,38.68921681643809,27692.700294132374,29854.022291097357,7,2.2150714714650523,1
723,78.65552368349061,224136.19491492375,107650.09276481373,6,4.0,1
566,65.47306031968958,192934.6262167816,89727.16521212537,8,2.6149587621595884,1
580,84.76714213331108,116157.50922156865,175693.6595093886,3,2.8364731916659713,1
832,61.400359925342364,240378.01787824207,123142.12546560653,3,3.949955009332204,1
648,52.45838207846137,29681.432380926613,193033.1583148302,3,2.1943630747250817,1
653,75.97430536123028,186031.1261037541,143711.01410436528,3,2.1326362689866714,1
758,60.09902093893803,22728.84397650609,43752.35593876004,8,1.0,1
575,37.31285290529964,26278.255525838395,81533.94842176796,3,3.0,1
553,56.652797191499715,38246.63171472148,64929.45806812356,5,4.0,1
481,81.09838346862185,213224.753501776,70716.38812250484,0,2.4415668498379506,1
385,62.17129751090492,193060.62505984082,58494.03234547452,6,1.77143342552204,1
464,27.675084874119026,93995.75957096703,66664.758755032,2,3.7106779110918455,1
440,67.45263786940326,83646.74248817842,69417.1497206447,7,2.0,1
595,53.77641043591069,199006.20774977264,85183.30812729635,8,2.586973670140432,1
577,53.60874334382545,65942.86711275202,148974.25162894535,3,3.9094623557231207,1
670,88.9749958871494,216173.3560274711,77477.37089369471,2,3.949991774298816,1
348,85.50142515826884,87235.07185576494,49117.27697233511,4,1.4284356992124914,1
579,45.24630721167483,183870.86957629686,109695.47087219266,2,2.3572600885182595,1
460,32.76193397287399,188006.32354364457,147905.74879019056,5,2.980932441305874,1
661,33.5208602884729,124430.5150933525,13450.877817295914,1,3.0821974597904163,1
679,50.1621460187425,162701.7967582829,133449.15480954712,7,2.279284660419167,1
651,81.86245498607987,233764.343891656,184895.6181541863,4,2.551779283725695,1
421,60.08162054799317,84895.9123857117,179675.91404874428,9,1.0,1
840,28.151362472094803,25992.74456860274,30707.132873217044,7,2.065192802184691,1
357,60.35100768637607,99764.56026636538,14866.492810546548,1,2.0245303329554374,1
488,78.87996913141885,212857.6576919701,70978.67124959234,0,2.3190308095670265,1
576,56.03346216563556,32157.85861679266,77425.15605379082,4,2.963700483040686,1
718,42.77488480160347,43808.736194225174,162138.405774304,6,2.521116231039846,1
662,68.48038328220345,180216.32478589105,39073.99847156306,2,2.971132404566858,1
724,33.65710790865102,102310.82633375384,191152.00266782593,2,2.028676274046939,1
540,69.418368910132,78717.76144861667,151619.93065339173,3,3.0,1
503,71.0210171920669,182684.0536403784,180075.2401561527,9,3.78684020671787,1
628,54.50105075666812,20099.334315443997,104867.58607381536,9,1.0892481872618527,1
680,33.088617275219505,230121.80368284546,128784.69282705648,5,2.0,1
638,88.88468237742168,217112.70052020345,77601.29999487818,2,3.7693647548433757,1
471,48.58583113765653,137073.37087261418,114324.23080812747,6,2.3196480275876246,1
424,48.6611735897101,243049.15125260528,138620.45599729544,8,2.8566720219751516,1
690,69.04348327179007,34206.75810742621,30262.252059584018,8,3.0,1
596,52.91484752837934,158743.240326441,149683.62742525936,6,2.3763740527027357,1
564,57.2137063175187,80842.33041242987,193116.58779483705,3,2.518300161987659,1
469,39.377633153109585,237001.02156328506,159678.73960834355,4,2.7980264546861404,1
622,64.50249121791302,14536.103654565848,184397.68539930193,5,3.0,1
611,61.471909347056894,106583.37008633577,36735.43297095493,9,1.0,1
807,68.90756997365696,137519.19970320925,99842.21548415489,2,2.1300396042239096,1
432,59.54436187859075,130987.8108231737,170350.50187526844,6,1.545415045520863,1
590,36.39123386504919,182526.40811481958,29676.845237269426,2,2.7304383067475406,1
506,51.64427437156234,31941.66530209935,92856.13716386115,5,3.7996613475253405,1
566,80.93403435773837,231346.90943196273,48794.21736754592,4,1.6475689744472595,1
566,50.387286407773836,183416.02184993622,108739.13041759389,2,2.1940543997532114,1
670,46.148834121046036,209036.23147693565,65025.58713420818,3,3.9503886263179875,1
340,57.40708802290254,84689.82158659522,172852.52401390133,2,1.185207998364104,1
572,52.3964437290158,105734.37303378103,117568.5759456756,7,2.9224197928324553,1
627,64.07648015353821,28770.339470042392,97977.67555769828,5,4.0,1
364,53.958527490838236,240202.03569255458,40975.528638590906,5,2.926036812729044,1
485,66.79994926000934,212862.6029960937,165883.74346092535,3,2.174996828750584,1
516,70.22061254934488,169655.1249475182,78859.9599279956,4,1.11030627467244,1
589,58.95600178449925,97108.37110097148,118396.51136726841,6,1.0,1
389,52.55823745494408,123325.00734634702,175707.55995083883,2,1.0497159498295145,1
474,75.97500068782634,221011.0165966367,130288.15673965271,8,2.0012499656086833,1
794,83.23116069199857,150034.57829386,65309.545034623006,7,1.0,1
775,29.48204596124912,58503.83307390058,36325.36631018629,5,3.103590807750176,1
470,31.781924580136,174036.77032913786,70664.56916260031,2,2.1416439448409035,1
408,38.05554291850183,4654.850006774332,19697.079436291708,3,2.0,1
628,53.148206171162286,95634.9872269626,90036.28080374307,2,2.111076297302628,1
615,60.781332513018505,72853.55069755604,145137.83481641152,7,2.5902814450230447,1
475,52.207549771701565,31078.05109174263,190844.27132602088,6,2.2182541411847256,1
823,47.141751379437665,237999.89731131794,124095.29485164685,5,3.2893205835609063,1
597,53.14854076051417,110842.40236613639,105716.1301733089,5,2.2771888592287386,1
478,33.35046964161876,174032.41407471627,70681.92460772333,2,2.1669430587357863,1
589,53.0,239086.81052208453,159327.15449147433,4,4.0,1
398,86.62435209116751,183774.93454280504,64873.764403341884,4,2.9788361860179617,1
549,75.62282630433207,140710.29002641595,199677.77622196198,3,2.9898829933073996,1
674,59.810204798756445,198160.61084352096,30242.856980541783,7,1.0,1
595,28.037308344480273,5644.2539202033,158336.82874998424,6,2.8815029759198856,1
616,65.92076850480916,86735.53570093104,121022.6153444833,0,1.0,1
372,22.033012089501508,75087.02974084334,162948.8374912216,6,2.9262134221784635,1
571,60.10413795574102,6434.294563152599,155445.28278433246,8,2.6031660042315803,1
637,75.61722591047074,7934.455759751352,136934.73886926158,1,2.0296864649988144,1
621,72.34413005690735,7954.6852526039465,186125.89118007058,7,2.805135140604381,1
786,58.04610140515193,22529.93757792696,30109.341901391417,4,2.5341016900858655,1
488,59.81730517146614,35958.92321389077,64777.55752722099,5,3.3451915514398416,1
555,34.02374190590006,20918.319861054977,188464.54759337977,4,2.8357589327768453,1
658,69.10561572323105,138930.0549968653,177660.84312973617,0,2.4735960691922374,1
529,52.7583511638291,202697.27925684786,86829.21523060021,8,2.005059253403311,1
680,54.017044357176765,121401.51830303953,62095.841917047335,8,1.8135333571336103,1
767,85.5284225144695,3429.4945318996397,52785.05737895953,5,2.1047949967845554,1
544,68.66219981427301,120110.10462884181,176831.47088874603,6,2.5361347785711525,1
336,85.11899518931278,226371.44557494274,78114.63961600931,1,2.117592033089274,1
747,79.9389960875495,91586.42724200053,158857.59388016208,6,2.2707335941633664,1
452,67.0,214555.9986829615,61856.85072269588,0,1.3288452882089896,1
545,49.82144709385429,95514.70430736332,135672.61853037254,8,2.693022135883505,1
581,70.51634933470909,36618.9824594344,158561.80776854357,9,3.161216888430304,1
371,43.44843148973372,86722.14026980517,173349.92965775938,2,2.1414874834666398,1
719,22.227847495192535,236011.24385683663,123903.34286915802,7,2.2278474951925356,1
778,78.0641136430692,215850.82488683256,28669.6202947488,0,3.856017483549108,1
558,72.17803431092923,89881.56246055728,121225.33506262109,1,1.0,1
525,71.25258159705399,185607.72712234256,144446.1008262102,1,1.499395082289849,1
660,41.73213770855695,185811.10056339926,80831.08208733406,4,1.7989761428830322,1
545,38.40323035471236,131946.3381445856,120820.06285592141,3,2.854349675471978,1
476,36.719562304981885,187665.26032358702,147639.00039842515,4,2.8027737136213142,1
475,40.089878280100635,69442.9474363734,129500.52354931054,3,2.179756560201276,1
489,78.4378947046471,212784.50468940934,71030.93770906956,0,2.294612445128422,1
335,61.36976614258851,16990.528988470393,90426.56381081525,2,3.4955091773306384,1
412,57.6443751670328,14889.209169528101,128065.56349509623,8,3.0,1
540,59.12512515307214,191495.74278318608,49806.71868113964,4,4.0,1
539,24.78702975048163,177280.26556361353,189146.96156891782,4,1.0,1
438,20.727919289736228,95933.07819273962,35846.80260964482,9,3.0,1
554,69.5959634539133,91210.64881025338,182096.93550246413,10,1.9494954317391617,1
339,59.983668851471904,83488.14745887072,172770.47578973474,2,1.0,1
774,47.377170192472235,218744.76050876873,177916.91750668522,6,1.7504822649938296,1
472,87.59407582268767,90021.8567222494,55016.40510033614,4,1.0,1
558,87.42507061409633,11233.779173406709,132661.19582446542,1,2.5644752313864885,1
460,43.35238621838915,166825.7506043618,11760.522899567986,0,2.551113340605487,1
540,49.791288221039295,208790.88442802202,139428.60229088183,9,3.0,1
729,54.2319704272237,6739.937631259892,112860.7414714288,5,2.200892864519223,1
605,22.947507846723937,153109.14850660006,147423.83291377424,7,2.793853839719836,1
451,54.499,243147.45851214568,189096.76272907708,1,2.597246381252558,1
314,24.468633366072833,180123.89088145224,14171.684525729157,3,1.075960286964917,1
458,27.78726417680319,95032.73002393098,148817.61542046588,2,1.9137785542320827,1
631,48.615192087435034,76688.48580096147,131715.4147263497,8,3.0,1
696,86.57453790450634,220997.39010933152,51592.10774685134,3,1.622811290089756,1
633,61.9686503859317,60039.244883681466,96415.29204818017,4,1.1210812982414629,1
586,52.64659113889891,39392.44148308858,195083.92757161992,1,2.135340886110108,1
518,40.27534027012498,81695.17772551134,76536.78341942186,4,1.5065557207172615,1
511,47.025140722524014,115417.26892567928,60935.44125159641,4,2.283559366640799,1
682,33.917019507154365,35665.92813828892,143918.121180719,6,3.0,1
438,64.22645311695332,19666.513054312938,123972.95451165554,7,3.0,1
751,47.636311751308746,78163.12467188422,110852.60175339003,3,1.0,1
630,65.5876105270288,53013.79529884784,86748.31759552777,8,2.4902654969968,1
561,54.33636314502232,243752.6918736187,23680.12088223334,6,2.0,1
627,56.83626415506352,2333.173684670677,38699.39433509925,6,4.0,1
553,76.53623661664965,127944.6770249772,56430.61285875633,4,2.579709924806993,1
611,47.07628171367222,100932.02814493355,89240.27980759015,2,3.3734889386440488,1
637,52.38645449729434,164440.7866824639,132285.03286768874,8,3.386454497294335,1
667,49.50958682394873,83956.37739739972,16437.59547528633,5,4.0,1
676,69.57659601408861,188480.1468063508,181411.63682353616,10,3.169274007512406,1
612,55.32546799792003,70153.3498203711,189937.90692081436,2,3.708579125064999,1
582,42.6610687508027,111955.30185980887,58824.277416208366,4,1.6234317934433609,1
514,54.32155368497865,42684.889173063886,192747.4558391528,7,3.0,1
613,73.9951409437646,222548.209593395,168715.48149313833,7,3.0,1
528,75.2699072692603,202559.88505766078,181486.37146432744,5,1.0,1
498,69.15733298880758,214024.28633688955,166234.0094288095,4,2.322333311800474,1
686,82.49601801683556,19125.49900066763,26857.5309766824,4,2.562002252104446,1
482,21.385075653932947,95762.15182241205,39367.070964501094,9,3.0,1
430,80.0962721382518,51564.19367851195,47457.58712873264,5,2.51409162756943,1
711,67.0205979866214,7685.1075036003,187937.91699783306,8,2.9054209377335103,1
785,40.16465468825603,234105.71740577047,190622.20454279566,7,2.0,1
723,26.128665585283,235012.46513804467,18148.342538001118,6,2.0,1
768,78.90898387642642,139283.20342196774,102505.02403592257,2,2.957216731752732,1
621,59.0,200189.78272240315,185390.665599083,6,1.4881269020858505,1
602,60.885708714163144,57517.82262795244,97283.17421344871,5,1.3428738575105696,1
662,24.666690574462862,25426.786436336995,65113.013921793405,2,2.0,1
532,26.97016720454245,96990.81933508604,41913.00895265891,9,2.7159904454547172,1
636,38.945255081004234,190112.70157178366,13500.589528845427,8,3.210250662739682,1
708,30.0,158461.26879707378,93604.22410067242,5,1.0,1
540,33.41331413551007,90770.04106130775,49564.47708289303,8,3.600700743974214,1
349,59.98421158093745,224608.62691021455,135385.7804171543,1,1.4921057904687225,1
659,64.41629470893996,53772.91597031708,86332.82324268721,9,2.620411699006671,1
382,58.762438396083525,131974.09876118915,172438.5366498462,6,1.4826351906815054,1
391,40.45830987144666,243448.5536710468,75020.37273975341,9,2.909718311907776,1
574,54.499,24922.960849840892,188084.79162154868,6,2.0,1
620,37.8087798177186,118797.25236600045,162109.03853408675,4,3.694274746435863,1
406,41.36021447812355,79729.56569022693,193044.22270208708,7,2.111800371233937,1
719,71.17558960760243,96143.32890985765,162841.27338784328,4,1.565288959953982,1
398,47.66022393135326,239861.48567529465,141928.5022368774,10,1.0,1
381,58.193408530442,231143.34138220403,138902.57007733468,4,1.568283114973389,1
474,60.970626431949405,20400.879551838243,89148.96767730835,6,1.7318989833865612,1
342,54.499,47871.336610956416,198037.0513509345,1,3.0,1
791,40.75663115299524,236015.96883772442,191089.99953797014,6,2.052185057796761,1
342,88.41667018470082,8905.973384629127,180521.21238786232,4,2.4965736835965386,1
512,49.553988388613035,230087.82498432367,17997.897136081683,2,3.0,1
402,54.51988269352194,40430.12732726137,195173.94535260525,7,2.983300524972461,1
451,74.13757302047436,73506.74839648731,183776.70006737876,2,3.0,1
628,48.84460156886883,162746.2818149271,137901.98117028995,7,2.0,1
403,72.69969003198413,17549.3818840538,92458.64429751209,6,1.4424430283645984,1
697,46.580949856084544,68913.3173237022,192340.67143975737,2,4.0,1
757,29.08198168437317,35355.35541862284,68566.55037905989,4,3.3879877895821133,1
570,77.37411926531125,51401.76629012533,154958.66866055486,3,1.2548415667187982,1
668,65.00475194338135,231529.53038682113,184011.99285748298,7,2.545562544167758,1
758,22.55676580284485,80396.26044191717,133560.60873626915,2,3.0,1
768,74.62956979647956,18575.388687737854,102734.12829010152,5,3.0341811303630255,1
455,58.145149247896306,116323.84046165107,109669.44566719783,4,1.888246267406351,1
453,63.92469094832393,34787.26032077878,73727.30228964463,7,2.7770241351697167,1
358,68.59423896801637,70393.58168916656,132827.00814386737,3,2.7148559742004092,1
526,61.432607340130204,139195.7975530434,108693.65287324873,6,2.271895507632258,1
515,54.499,184764.95196282543,28514.15177670361,8,3.333076910595378,1
642,78.3156586901272,92853.4004569582,61884.050902125324,4,1.387568725673146,1
477,65.46799629146201,101244.68647775642,31470.41900550094,3,2.7402109166882087,1
455,57.10490646043111,29205.551125507332,124517.37976711648,4,3.0,1
513,52.504067435520135,203619.20929570994,87240.31840126586,8,1.8597127382224246,1
479,40.2078514778255,186357.23090144017,172035.27025294548,4,3.2831405911301994,1
772,35.09072799177722,92532.9735337209,68351.01950908953,5,1.5453639958886107,1
835,34.115862497139446,105599.78270847515,197859.0499001347,1,1.0169563145235543,1
654,33.3601345943317,2514.5920130839004,16074.537109499091,1,3.983994018029702,1
748,56.147399285465625,9597.140654851413,189322.72394605543,8,3.0,1
642,43.13053854492091,244422.98278068373,121488.78662360099,5,3.529751014340024,1
756,36.63985132578566,109529.98224922983,84794.23277954425,7,1.0,1
721,28.950888778972384,61730.010984064385,197850.2067675695,5,4.0,1
539,55.76795223900383,235450.059039708,44820.27220243867,5,2.0464095521992336,1
692,24.662910900905896,177499.97435666368,53930.1508905383,1,1.2651643603623584,1
708,41.5310685554347,104861.78604071407,87546.4746440738,5,2.185228976164578,1
567,42.199740917755086,48109.77365348497,121040.36033029539,0,2.758600561904559,1
506,45.09059895576165,118352.54366949506,159791.17411684478,5,3.272744502457686,1
